cst_id,cst_key,cst_firstname,cst_lastname,cst_marital_status,cst_gndr,cst_create_date,email,place_of_residence,postal_code
14081,AW00014081,Nicole,Butler,M,,2009-12-12,nicole.butler@towels.com,Jakarta,58564
14082,AW00014082,Johnny,Jai,S,,2009-12-12,johnny.jai@sticks.com,Istanbul,32057
14083,AW00014083,Nathan,Lopez,M,,2009-12-12,nathan.lopez@towels.com,Tokyo,32146
14084,AW00014084,Robert,Lal,S,,2009-12-13,robert.lal@winds.com,Delhi,25346
14085,AW00014085,Nathan,Garcia,M,,2009-12-13,nathan.garcia@hostinger.com,Rome,14037
14086,AW00014086,Maurice,Chander,M,,2009-12-13,maurice.chander@papers.com,Berlin,36890
14087,AW00014087,Harold,Garcia,S,,2009-12-13,harold.garcia@papers.com,Delhi,15992
14088,AW00014088,Alexandra,Lopez,S,,2009-12-13,alexandra.lopez@winds.com,Berlin,43441
14089,AW00014089,Kaitlyn,Gray,S,,2009-12-13,kaitlyn.gray@towels.com,Tokyo,51544
14090,AW00014090,Jennifer,Lewis,M,,2009-12-13,jennifer.lewis@winds.com,Moscow,44596
14091,AW00014091,Logan,Thomas,S,,2009-12-13,logan.thomas@hostinger.com,Seoul,58816
14092,AW00014092,Maurice,Nath,S,,2009-12-13,maurice.nath@cappo.com,Seoul,46014
14093,AW00014093,Jillian,Arthur,S,,2009-12-13,jillian.arthur@papers.com,Paris,46118
14094,AW00014094,Amanda,Russell,S,,2009-12-13,amanda.russell@mouse.com,Rome,52424
14095,AW00014095,Paige,Griffin,M,,2009-12-14,paige.griffin@sticks.com,Istanbul,23282
14096,AW00014096,Samuel,Green,S,,2009-12-14,samuel.green@papers.com,Paris,49713
14097,AW00014097,Johnathan,Srini,M,,2009-12-14,johnathan.srini@circles.com,Seoul,24934
14098,AW00014098,Allison,Lopez,M,,2009-12-14,allison.lopez@sticks.com,Seoul,34543
14099,AW00014099,Rafael,Lin,M,,2009-12-14,rafael.lin@cappo.com,Shanghai,19988
14100,AW00014100,Alisha,Xu,M,,2009-12-15,alisha.xu@papers.com,Moscow,30916
14101,AW00014101,Franklin,Lal,M,,2009-12-15,franklin.lal@circles.com,Jakarta,48324
14102,AW00014102,Lisa,Huang,S,,2009-12-15,lisa.huang@fountains.com,Shanghai,47158
14103,AW00014103,Monique,Blanco,S,,2009-12-15,monique.blanco@winds.com,Tokyo,42570
14104,AW00014104,Sydney,James,S,,2009-12-15,sydney.james@mouse.com,Madrid,49003
14105,AW00014105,Jackson,Zhang,S,,2009-12-15,jackson.zhang@papers.com,Moscow,27390
14106,AW00014106,Melissa,Hughes,S,,2009-12-15,melissa.hughes@nappa.com,Madrid,20503
14107,AW00014107,Alexandra,Garcia,S,,2009-12-15,alexandra.garcia@fountains.com,Paris,28474
14108,AW00014108,Thomas,Yang,S,,2009-12-15,thomas.yang@papers.com,Moscow,12946
14109,AW00014109,Aidan,Gonzales,M,,2009-12-15,aidan.gonzales@sticks.com,Jakarta,46184
14110,AW00014110,Dakota,Simmons,S,,2009-12-16,dakota.simmons@sticks.com,Bangkok,54844
14111,AW00014111,Michael,Anderson,S,,2009-12-16,michael.anderson@sticks.com,Tokyo,20866
14112,AW00014112,Charles,Sanchez,S,,2009-12-16,charles.sanchez@nappa.com,Jakarta,56083
14113,AW00014113,Natalie,Lopez,S,,2009-12-16,natalie.lopez@winds.com,Madrid,48039
14114,AW00014114,Chloe,Martin,M,,2009-12-16,chloe.martin@towels.com,Madrid,58263
14115,AW00014115,Samantha,Gonzales,S,,2009-12-17,samantha.gonzales@nappa.com,Seoul,44492
14116,AW00014116,Brianna,Torres,S,,2009-12-17,brianna.torres@winds.com,Singapore,11183
14117,AW00014117,Emma,Cook,S,,2009-12-17,emma.cook@hostinger.com,Istanbul,54015
14118,AW00014118,Elizabeth,Ross,S,,2009-12-17,elizabeth.ross@circles.com,Rome,18506
14119,AW00014119,Paige,Cooper,S,,2009-12-18,paige.cooper@sticks.com,London,37372
14120,AW00014120,Gabrielle,Cooper,M,,2009-12-18,gabrielle.cooper@fountains.com,Rome,44823
14121,AW00014121,Devon,Goel,S,,2009-12-18,devon.goel@winds.com,Bangkok,56374
14122,AW00014122,Kaitlyn,Miller,M,,2009-12-18,kaitlyn.miller@cappo.com,Seoul,33156
14123,AW00014123,Erick,Mehta,M,,2009-12-18,erick.mehta@towels.com,Delhi,50367
14124,AW00014124,Justin,Li,M,,2009-12-18,justin.li@cappo.com,Berlin,13771
14125,AW00014125,Shane,Gonzalez,S,,2009-12-19,shane.gonzalez@mouse.com,Tokyo,57285
14126,AW00014126,Andy,Dominguez,M,,2009-12-19,andy.dominguez@circles.com,London,27125
14127,AW00014127,Lacey,Zhang,M,,2009-12-19,lacey.zhang@nappa.com,Shanghai,51263
14128,AW00014128,Ian,Harris,S,,2009-12-19,ian.harris@papers.com,Berlin,14019
14129,AW00014129,Monica,Martinez,M,,2009-12-19,monica.martinez@sticks.com,Bangkok,34403
14130,AW00014130,Rebekah,Serrano,M,,2009-12-19,rebekah.serrano@papers.com,Bangkok,55688
14131,AW00014131,Javier,Navarro,M,,2009-12-19,javier.navarro@hostinger.com,Berlin,31968
14132,AW00014132,Brandon,Ross,S,,2009-12-19,brandon.ross@circles.com,Bangkok,12063
14133,AW00014133,Ricardo,Kumar,S,,2009-12-19,ricardo.kumar@hostinger.com,Bangkok,33292
14134,AW00014134,Cassandra,Fernandez,S,,2009-12-20,cassandra.fernandez@nappa.com,Delhi,20484
14135,AW00014135,Clayton,Xie,M,,2009-12-20,clayton.xie@mouse.com,Rome,44438
14136,AW00014136,Louis,She,M,,2009-12-20,louis.she@fountains.com,Shanghai,55234
14137,AW00014137,Joy,Ruiz,M,,2009-12-20,joy.ruiz@sticks.com,London,23831
14138,AW00014138,Vincent,He,S,,2009-12-20,vincent.he@fountains.com,Singapore,10945
14139,AW00014139,Meredith,Sai,M,,2009-12-20,meredith.sai@circles.com,Istanbul,33807
14140,AW00014140,Meagan,Sai,M,,2009-12-20,meagan.sai@circles.com,London,46722
14141,AW00014141,Ana,Bryant,S,,2009-12-20,ana.bryant@circles.com,Madrid,44856
14142,AW00014142,Damien,Zheng,M,,2009-12-20,damien.zheng@circles.com,Shanghai,39506
14143,AW00014143,Jill,Sandoval,S,,2009-12-20,jill.sandoval@mouse.com,Paris,41625
14144,AW00014144,Lee,Gutierrez,M,,2009-12-20,lee.gutierrez@sticks.com,Singapore,13770
14145,AW00014145,Jessie,Ye,S,,2009-12-20,jessie.ye@sticks.com,Berlin,45660
14146,AW00014146,Toni,Sara,M,,2009-12-21,toni.sara@hostinger.com,Delhi,21518
14147,AW00014147,Marcus,Rivera,M,,2009-12-22,marcus.rivera@hostinger.com,Bangkok,40816
14148,AW00014148,Shaun,Sharma,M,,2009-12-22,shaun.sharma@circles.com,Madrid,25896
14149,AW00014149,Donald,Srini,M,,2009-12-22,donald.srini@mouse.com,Singapore,21709
14150,AW00014150,Billy,Munoz,M,,2009-12-22,billy.munoz@fountains.com,Rome,59496
14151,AW00014151,Marie,Martin,S,,2009-12-22,marie.martin@fountains.com,Delhi,54031
14152,AW00014152,Luke,Turner,S,,2009-12-22,luke.turner@nappa.com,Bangkok,32788
14153,AW00014153,Dylan,Lewis,S,,2009-12-23,dylan.lewis@fountains.com,Madrid,14960
14154,AW00014154,Willie,Gao,M,,2009-12-23,willie.gao@fountains.com,Delhi,51141
14155,AW00014155,Olivia,Morris,M,,2009-12-23,olivia.morris@hostinger.com,Rome,55332
14156,AW00014156,Preston,Gonzalez,S,,2009-12-23,preston.gonzalez@circles.com,Berlin,22446
14157,AW00014157,Willie,Xu,S,,2009-12-23,willie.xu@cappo.com,Istanbul,29637
14158,AW00014158,Craig,Moreno,S,,2009-12-23,craig.moreno@towels.com,London,59974
14159,AW00014159,Jay,Malhotra,S,,2009-12-23,jay.malhotra@papers.com,Istanbul,37013
14160,AW00014160,Brittney,Hu,M,,2009-12-23,brittney.hu@papers.com,London,45326
14161,AW00014161,Claudia,Li,S,,2009-12-23,claudia.li@circles.com,Delhi,59347
14162,AW00014162,Brett,Garcia,M,,2009-12-23,brett.garcia@towels.com,Mumbai,48235
14163,AW00014163,Ebony,Garcia,M,,2009-12-23,ebony.garcia@cappo.com,Shanghai,26762
14164,AW00014164,Kari,Smith,S,,2009-12-24,kari.smith@sticks.com,Madrid,23163
14165,AW00014165,Natalie,Gray,S,,2009-12-24,natalie.gray@cappo.com,Berlin,38974
14166,AW00014166,Elizabeth,Jenkins,M,,2009-12-24,elizabeth.jenkins@papers.com,Mumbai,53697
14167,AW00014167,Pamela,Subram,S,,2009-12-24,pamela.subram@sticks.com,London,51143
14168,AW00014168,Edwin,Guo,M,,2009-12-24,edwin.guo@fountains.com,Jakarta,27290
14169,AW00014169,Carmen,Martinez,S,,2009-12-24,carmen.martinez@fountains.com,Berlin,22560
14170,AW00014170,Rebekah,Moreno,S,,2009-12-24,rebekah.moreno@papers.com,Shanghai,44318
14171,AW00014171,Michele,Lal,S,,2009-12-24,michele.lal@hostinger.com,Tokyo,44490
14172,AW00014172,Carla,Garcia,S,,2009-12-24,carla.garcia@towels.com,Berlin,48517
14173,AW00014173,Tonya,Shan,M,,2009-12-24,tonya.shan@circles.com,Istanbul,48004
14174,AW00014174,Alberto,Diaz,M,,2009-12-24,alberto.diaz@cappo.com,Moscow,54406
14175,AW00014175,Cynthia,Mehta,M,,2009-12-24,cynthia.mehta@mouse.com,Delhi,19313
14176,AW00014176,Mindy,Rai,M,,2009-12-24,mindy.rai@circles.com,Singapore,39138
14177,AW00014177,Kenneth,Nara,M,,2009-12-24,kenneth.nara@sticks.com,Singapore,45018
14178,AW00014178,Katie,Raje,S,,2009-12-25,katie.raje@winds.com,Paris,32898
14179,AW00014179,Claudia,Xu,S,,2009-12-25,claudia.xu@circles.com,Berlin,30631
14180,AW00014180,Henry,Patel,M,,2009-12-25,henry.patel@towels.com,Shanghai,15135
14181,AW00014181,Adriana,Chandra,M,,2009-12-25,adriana.chandra@nappa.com,Mumbai,18194
14182,AW00014182,Steve,Lin,M,,2009-12-25,steve.lin@circles.com,Mumbai,29360
14183,AW00014183,Robyn,Carlson,S,,2009-12-25,robyn.carlson@nappa.com,Rome,21174
14184,AW00014184,Caleb,Jenkins,M,,2009-12-25,caleb.jenkins@cappo.com,Shanghai,27121
14185,AW00014185,Frank,Vazquez,S,,2009-12-25,frank.vazquez@sticks.com,Shanghai,55422
14186,AW00014186,Katrina,Tang,M,,2009-12-25,katrina.tang@fountains.com,Rome,41918
14187,AW00014187,Eugene,Lu,M,,2009-12-25,eugene.lu@sticks.com,Shanghai,28092
14188,AW00014188,Meagan,Sanchez,M,,2009-12-25,meagan.sanchez@winds.com,Moscow,59332
14189,AW00014189,Krista,Martin,M,,2009-12-26,krista.martin@fountains.com,Seoul,39240
14190,AW00014190,Candace,Patel,M,,2009-12-26,candace.patel@towels.com,Tokyo,59205
14191,AW00014191,Derrick,Martin,M,,2009-12-26,derrick.martin@nappa.com,Istanbul,18496
14192,AW00014192,Ronald,Kapoor,M,,2009-12-26,ronald.kapoor@cappo.com,Mumbai,31987
14193,AW00014193,Pamela,Vance,S,,2009-12-26,pamela.vance@fountains.com,Istanbul,52777
14194,AW00014194,Cassie,Rai,M,,2009-12-26,cassie.rai@fountains.com,Istanbul,28114
14195,AW00014195,Clinton,Blanco,S,,2009-12-26,clinton.blanco@hostinger.com,Delhi,38970
14196,AW00014196,Felicia,Dominguez,M,,2009-12-26,felicia.dominguez@sticks.com,Shanghai,13436
14197,AW00014197,Frank,Gill,M,,2009-12-26,frank.gill@towels.com,Mumbai,40327
14198,AW00014198,Daisy,Romero,M,,2009-12-27,daisy.romero@circles.com,Istanbul,11620
14199,AW00014199,Samuel,Anderson,M,,2009-12-27,samuel.anderson@towels.com,Seoul,53101
14200,AW00014200,Colleen,Goel,M,,2009-12-27,colleen.goel@nappa.com,Jakarta,46003
14201,AW00014201,Marie,Serrano,M,,2009-12-27,marie.serrano@towels.com,Seoul,40610
14202,AW00014202,Clayton,Zeng,S,,2009-12-27,clayton.zeng@nappa.com,Singapore,44663
14203,AW00014203,Seth,Rodriguez,S,,2009-12-27,seth.rodriguez@winds.com,Rome,57098
14204,AW00014204,Chelsea,Sara,M,,2009-12-27,chelsea.sara@mouse.com,Singapore,41236
14205,AW00014205,Wesley,Wu,S,,2009-12-27,wesley.wu@fountains.com,Rome,25165
14206,AW00014206,Edwin,West,M,,2009-12-27,edwin.west@winds.com,Delhi,19477
14207,AW00014207,José,Saraiva,M,,2009-12-28,josé.saraiva@winds.com,Madrid,33581
14208,AW00014208,Eugene,Xu,S,,2009-12-28,eugene.xu@mouse.com,Delhi,27743
14209,AW00014209,Craig,Ramos,M,,2009-12-28,craig.ramos@papers.com,Seoul,26826
14210,AW00014210,Jenny,Tang,M,,2009-12-28,jenny.tang@circles.com,Delhi,12451
14211,AW00014211,Emma,Bradley,S,,2009-12-28,emma.bradley@circles.com,Rome,35023
14212,AW00014212,Erick,Madan,S,,2009-12-28,erick.madan@towels.com,Seoul,21854
14213,AW00014213,Autumn,Guo,M,,2009-12-28,autumn.guo@towels.com,Mumbai,42602
14214,AW00014214,Robyn,Munoz,S,,2009-12-29,robyn.munoz@papers.com,Jakarta,44874
14215,AW00014215,Stacey,Yang,S,,2009-12-29,stacey.yang@nappa.com,Jakarta,16219
14216,AW00014216,Edwin,Zheng,S,,2009-12-29,edwin.zheng@hostinger.com,Paris,27234
14217,AW00014217,Terrance,Lopez,S,,2009-12-29,terrance.lopez@towels.com,Madrid,32931
14218,AW00014218,Karl,Kumar,S,,2009-12-29,karl.kumar@fountains.com,Tokyo,34995
14219,AW00014219,Christy,Ye,S,,2009-12-29,christy.ye@mouse.com,Tokyo,32794
14220,AW00014220,Latasha,Romero,M,,2009-12-29,latasha.romero@nappa.com,Bangkok,50958
14221,AW00014221,Glenn,Zhao,S,,2009-12-29,glenn.zhao@mouse.com,Istanbul,57386
14222,AW00014222,Dawn,Zhang,S,,2009-12-29,dawn.zhang@papers.com,Singapore,35948
14223,AW00014223,Larry,Rubio,M,,2009-12-29,larry.rubio@sticks.com,Seoul,33542
14224,AW00014224,Tamara,She,S,,2009-12-29,tamara.she@circles.com,Singapore,24355
14225,AW00014225,Alisha,Chen,M,,2009-12-30,alisha.chen@papers.com,Madrid,56617
14226,AW00014226,Heidi,Mehta,S,,2009-12-30,heidi.mehta@circles.com,Jakarta,43569
14227,AW00014227,Alison,Xu,M,,2009-12-30,alison.xu@circles.com,Jakarta,28082
14228,AW00014228,Arturo,Raje,S,,2009-12-30,arturo.raje@circles.com,Moscow,46305
14229,AW00014229,Allen,Perez,S,,2009-12-30,allen.perez@circles.com,Madrid,45415
14230,AW00014230,Luis,Coleman,S,,2009-12-31,luis.coleman@sticks.com,Istanbul,31308
14231,AW00014231,Kari,Sai,M,,2009-12-31,kari.sai@mouse.com,Paris,16554
14232,AW00014232,Omar,Huang,M,,2009-12-31,omar.huang@fountains.com,Bangkok,11626
14233,AW00014233,Ricardo,She,S,,2009-12-31,ricardo.she@hostinger.com,Moscow,42123
14234,AW00014234,Gina,Romero,S,,2010-01-01,gina.romero@hostinger.com,London,41055
14235,AW00014235,Larry,Alvarez,M,,2010-01-01,larry.alvarez@cappo.com,Tokyo,23073
14236,AW00014236,Abigail,Richardson,M,,2010-01-01,abigail.richardson@papers.com,Bangkok,55555
14237,AW00014237,Kate,Andersen,M,,2010-01-01,kate.andersen@fountains.com,Istanbul,34597
14238,AW00014238,Jay,Gonzalez,M,,2010-01-01,jay.gonzalez@circles.com,Shanghai,41682
14239,AW00014239,Maria,Peterson,M,,2010-01-01,maria.peterson@winds.com,Madrid,21936
14240,AW00014240,Caroline,Foster,M,,2010-01-01,caroline.foster@nappa.com,Mumbai,21533
14241,AW00014241,Grace,Wood,M,,2010-01-01,grace.wood@mouse.com,Shanghai,47851
14242,AW00014242,Rafael,Ye,M,,2010-01-01,rafael.ye@fountains.com,Jakarta,53837
14243,AW00014243,Gregory,Winston,S,,2010-01-01,gregory.winston@winds.com,Mumbai,18524
14244,AW00014244,Jennifer,Griffin,M,,2010-01-01,jennifer.griffin@hostinger.com,Singapore,36135
14245,AW00014245,Ana,Russell,M,,2010-01-02,ana.russell@sticks.com,Mumbai,15535
14246,AW00014246,Devin,Garcia,S,,2010-01-02,devin.garcia@circles.com,London,16170
14247,AW00014247,Hunter,Allen,M,,2010-01-02,hunter.allen@winds.com,Rome,50801
14248,AW00014248,Misty,Tang,M,,2010-01-02,misty.tang@nappa.com,Rome,58667
14249,AW00014249,Eduardo,Thomas,M,,2010-01-02,eduardo.thomas@hostinger.com,Madrid,18629
14250,AW00014250,Adam,Collins,S,,2010-01-02,adam.collins@circles.com,Moscow,51275
14251,AW00014251,Alex,Brooks,M,,2010-01-03,alex.brooks@winds.com,Tokyo,19469
14252,AW00014252,Destiny,Cook,M,,2010-01-03,destiny.cook@sticks.com,Bangkok,25903
14253,AW00014253,Eduardo,Scott,S,,2010-01-03,eduardo.scott@towels.com,Paris,42040
14254,AW00014254,Tabitha,Gill,M,,2010-01-03,tabitha.gill@towels.com,Istanbul,59310
14255,AW00014255,Jonathan,Jackson,S,,2010-01-03,jonathan.jackson@papers.com,Seoul,21228
14256,AW00014256,Elizabeth,Robinson,S,,2010-01-04,elizabeth.robinson@towels.com,Delhi,32372
14257,AW00014257,James,Carter,M,,2010-01-04,james.carter@circles.com,London,25206
14258,AW00014258,Haley,Foster,S,,2010-01-04,haley.foster@mouse.com,London,40593
14259,AW00014259,Antonio,Flores,S,,2010-01-04,antonio.flores@towels.com,Shanghai,27383
14260,AW00014260,Frank,Ruiz,S,,2010-01-04,frank.ruiz@circles.com,Shanghai,32073
14261,AW00014261,Meredith,Subram,S,,2010-01-04,meredith.subram@cappo.com,Moscow,44949
14262,AW00014262,Jon,He,M,,2010-01-04,jon.he@cappo.com,Paris,12991
14263,AW00014263,Nina,Lal,S,,2010-01-04,nina.lal@towels.com,Moscow,39071
14264,AW00014264,Karl,Lal,S,,2010-01-04,karl.lal@mouse.com,Shanghai,20360
14265,AW00014265,Garrett,Bell,S,,2010-01-04,garrett.bell@sticks.com,Madrid,11456
14266,AW00014266,Cory,Patel,M,,2010-01-04,cory.patel@papers.com,London,40897
14267,AW00014267,Lauren,Wood,S,,2010-01-05,lauren.wood@cappo.com,Istanbul,12139
14268,AW00014268,Isabella,Roberts,S,,2010-01-05,isabella.roberts@towels.com,Tokyo,25407
14269,AW00014269,Tony,She,M,,2010-01-05,tony.she@cappo.com,Rome,14302
14270,AW00014270,James,Ross,S,,2010-01-06,james.ross@cappo.com,Istanbul,22528
14271,AW00014271,Lucas,Wright,M,,2010-01-06,lucas.wright@winds.com,Shanghai,11499
14272,AW00014272,Sydney,Ward,S,,2010-01-06,sydney.ward@sticks.com,Seoul,24574
14273,AW00014273,Angel,Parker,S,,2010-01-06,angel.parker@hostinger.com,Tokyo,25452
14274,AW00014274,Edward,Williams,M,,2010-01-06,edward.williams@fountains.com,Rome,35242
14275,AW00014275,Arthur,Prasad,S,,2010-01-07,arthur.prasad@papers.com,Singapore,10603
14276,AW00014276,Melody,Suarez,S,,2010-01-07,melody.suarez@circles.com,Tokyo,37412
14277,AW00014277,Jerry,She,S,,2010-01-07,jerry.she@cappo.com,Singapore,48415
14278,AW00014278,Olivia,Sanchez,M,,2010-01-07,olivia.sanchez@cappo.com,Tokyo,42041
14279,AW00014279,Taylor,Barnes,M,,2010-01-07,taylor.barnes@mouse.com,Jakarta,51561
14280,AW00014280,Isaac,Oliver,S,,2010-01-08,isaac.oliver@towels.com,Tokyo,59240
14281,AW00014281,Daniel,Wilson,S,,2010-01-08,daniel.wilson@circles.com,Moscow,12579
14282,AW00014282,Brianna,Lewis,S,,2010-01-08,brianna.lewis@winds.com,Madrid,40391
14283,AW00014283,Seth,Simmons,S,,2010-01-08,seth.simmons@fountains.com,Tokyo,56596
14284,AW00014284,Wyatt,Anderson,S,,2010-01-08,wyatt.anderson@cappo.com,Seoul,11466
14285,AW00014285,Taylor,Hughes,S,,2010-01-08,taylor.hughes@sticks.com,Jakarta,13150
14286,AW00014286,Kristine,Hernandez,M,,2010-01-08,kristine.hernandez@papers.com,Seoul,54457
14287,AW00014287,Derek,Xie,S,,2010-01-09,derek.xie@nappa.com,Jakarta,45746
14288,AW00014288,Christina,Ramirez,S,,2010-01-09,christina.ramirez@fountains.com,Singapore,13629
14289,AW00014289,Jessica,Martinez,S,,2010-01-09,jessica.martinez@fountains.com,Berlin,40642
14290,AW00014290,Jonathan,Wilson,S,,2010-01-09,jonathan.wilson@winds.com,Seoul,32482
14291,AW00014291,Tyler,White,S,,2010-01-10,tyler.white@towels.com,Rome,24416
14292,AW00014292,Isabella,Ross,S,,2010-01-10,isabella.ross@cappo.com,Delhi,57084
14293,AW00014293,Kyle,Campbell,M,,2010-01-10,kyle.campbell@mouse.com,Delhi,53245
14294,AW00014294,Steven,Gray,M,,2010-01-10,steven.gray@circles.com,Seoul,25318
14295,AW00014295,Hannah,Thomas,S,,2010-01-10,hannah.thomas@cappo.com,Jakarta,11327
14296,AW00014296,Benjamin,Russell,M,,2010-01-10,benjamin.russell@mouse.com,Moscow,39943
14297,AW00014297,Kristin,Raji,M,,2010-01-11,kristin.raji@fountains.com,Madrid,45863
14298,AW00014298,Kaitlyn,Jenkins,M,,2010-01-11,kaitlyn.jenkins@cappo.com,Madrid,40947
14299,AW00014299,Jermaine,Chandra,M,,2010-01-11,jermaine.chandra@circles.com,Bangkok,28690
14300,AW00014300,Colin,He,S,,2010-01-11,colin.he@circles.com,Tokyo,44907
14301,AW00014301,Ruben,Vazquez,M,,2010-01-11,ruben.vazquez@circles.com,Rome,24838
14302,AW00014302,April,Beck,S,,2010-01-11,april.beck@mouse.com,Shanghai,39796
14303,AW00014303,Briana,Ramos,M,,2010-01-11,briana.ramos@hostinger.com,Singapore,36055
14304,AW00014304,Jacquelyn,Jimenez,M,,2010-01-11,jacquelyn.jimenez@winds.com,Madrid,53945
14305,AW00014305,Brendan,Shen,M,,2010-01-11,brendan.shen@circles.com,Paris,43765
14306,AW00014306,Byron,Ramos,M,,2010-01-12,byron.ramos@mouse.com,Delhi,14941
14307,AW00014307,Ross,Perez,M,,2010-01-12,ross.perez@cappo.com,Berlin,51670
14308,AW00014308,Marie,Ramos,S,,2010-01-12,marie.ramos@hostinger.com,Rome,53959
14309,AW00014309,Orlando,Sanz,S,,2010-01-12,orlando.sanz@winds.com,Jakarta,43711
14310,AW00014310,Jon,Zeng,S,,2010-01-12,jon.zeng@cappo.com,Shanghai,57253
14311,AW00014311,Erik,Alvarez,S,,2010-01-12,erik.alvarez@winds.com,Jakarta,28060
14312,AW00014312,Claudia,Lin,M,,2010-01-12,claudia.lin@mouse.com,Shanghai,48446
14313,AW00014313,Christian,Smith,M,,2010-01-12,christian.smith@hostinger.com,Moscow,14291
14314,AW00014314,Katherine,Cooper,M,,2010-01-12,katherine.cooper@winds.com,Istanbul,41612
14315,AW00014315,Carl,Chander,S,,2010-01-12,carl.chander@winds.com,Berlin,53823
14316,AW00014316,Leonard,Anand,M,,2010-01-12,leonard.anand@winds.com,Singapore,44675
14317,AW00014317,Steve,Liang,S,,2010-01-12,steve.liang@circles.com,Madrid,18582
14318,AW00014318,Seth,Rogers,M,,2010-01-12,seth.rogers@nappa.com,Berlin,50549
14319,AW00014319,Renee,Sanz,M,,2010-01-12,renee.sanz@nappa.com,Moscow,28240
14320,AW00014320,Amy,Hu,M,,2010-01-13,amy.hu@mouse.com,Shanghai,58590
14321,AW00014321,Jackson,Evans,M,,2010-01-13,jackson.evans@circles.com,Rome,40524
14322,AW00014322,Sydney,Thomas,S,,2010-01-13,sydney.thomas@fountains.com,Seoul,54240
14323,AW00014323,Colin,Tang,S,,2010-01-13,colin.tang@hostinger.com,Moscow,51415
14324,AW00014324,Jessie,Alvarez,S,,2010-01-13,jessie.alvarez@circles.com,Delhi,33553
14325,AW00014325,Crystal,Li,S,,2010-01-13,crystal.li@hostinger.com,Moscow,57307
14326,AW00014326,Joe,Perez,S,,2010-01-13,joe.perez@nappa.com,Moscow,17997
14327,AW00014327,Kyle,Butler,S,,2010-01-13,kyle.butler@towels.com,Rome,28063
14328,AW00014328,Andrea,Rogers,S,,2010-01-14,andrea.rogers@hostinger.com,Tokyo,36416
14329,AW00014329,Holly,Sanchez,S,,2010-01-14,holly.sanchez@towels.com,Bangkok,58992
14330,AW00014330,Matthew,Harris,M,,2010-01-14,matthew.harris@sticks.com,Moscow,54157
14331,AW00014331,Timothy,Murphy,S,,2010-01-14,timothy.murphy@fountains.com,Berlin,51636
14332,AW00014332,Jade,Rogers,S,,2010-01-14,jade.rogers@hostinger.com,Moscow,20968
14333,AW00014333,Bobby,Suri,S,,2010-01-15,bobby.suri@cappo.com,Madrid,45242
14334,AW00014334,Patrick,Murphy,M,,2010-01-15,patrick.murphy@fountains.com,Madrid,32655
14335,AW00014335,Allison,Cox,M,,2010-01-15,allison.cox@cappo.com,Rome,15107
14336,AW00014336,Gabriel,Baker,M,,2010-01-15,gabriel.baker@sticks.com,Tokyo,46778
14337,AW00014337,Olivia,Coleman,S,,2010-01-15,olivia.coleman@fountains.com,Rome,11471
14338,AW00014338,Natalie,Taylor,M,,2010-01-15,natalie.taylor@hostinger.com,Singapore,32055
14339,AW00014339,Brandy,Suri,S,,2010-01-15,brandy.suri@mouse.com,London,17562
14340,AW00014340,Miranda,Butler,S,,2010-01-15,miranda.butler@sticks.com,London,41610
14341,AW00014341,Sean,Sanders,M,,2010-01-15,sean.sanders@circles.com,Istanbul,46002
14342,AW00014342,Beth,Ruiz,S,,2010-01-15,beth.ruiz@winds.com,Istanbul,10683
14343,AW00014343,Xavier,Turner,M,,2010-01-15,xavier.turner@mouse.com,Berlin,40806
14344,AW00014344,Kurt,Xie,S,,2010-01-15,kurt.xie@papers.com,Tokyo,22233
14345,AW00014345,Kristi,Rodriguez,M,,2010-01-16,kristi.rodriguez@towels.com,Delhi,57940
14346,AW00014346,Evelyn,Perez,S,,2010-01-16,evelyn.perez@winds.com,Istanbul,19540
14347,AW00014347,Tara,Goel,S,,2010-01-16,tara.goel@papers.com,Istanbul,30593
14348,AW00014348,Alex,Scott,M,,2010-01-16,alex.scott@cappo.com,Singapore,32308
14349,AW00014349,Nicole,Griffin,M,,2010-01-16,nicole.griffin@sticks.com,Moscow,48534
14350,AW00014350,Emily,Moore,S,,2010-01-16,emily.moore@nappa.com,Bangkok,50615
14351,AW00014351,Riley,Gray,S,,2010-01-16,riley.gray@cappo.com,Rome,45086
14352,AW00014352,Melissa,Butler,S,,2010-01-16,melissa.butler@hostinger.com,Bangkok,34771
14353,AW00014353,Erin,Reed,S,,2010-01-16,erin.reed@nappa.com,London,34021
14354,AW00014354,Seth,Green,S,,2010-01-16,seth.green@fountains.com,Singapore,43545
14355,AW00014355,Ian,King,M,,2010-01-16,ian.king@circles.com,Berlin,30049
14356,AW00014356,Isabella,Baker,S,,2010-01-17,isabella.baker@hostinger.com,Paris,44993
14357,AW00014357,Dalton,Collins,M,,2010-01-17,dalton.collins@mouse.com,Rome,48173
14358,AW00014358,Amanda,Watson,M,,2010-01-17,amanda.watson@mouse.com,Tokyo,23324
14359,AW00014359,Eduardo,Henderson,M,,2010-01-17,eduardo.henderson@towels.com,Seoul,51447
14360,AW00014360,Samantha,Patterson,S,,2010-01-17,samantha.patterson@sticks.com,Bangkok,29893
14361,AW00014361,Franklin,Raje,M,,2010-01-17,franklin.raje@fountains.com,Istanbul,32553
14362,AW00014362,Roberto,Gill,S,,2010-01-17,roberto.gill@hostinger.com,Paris,44756
